Current_Loan_Expenses_(USD),Property_Age,Loan_Amount_Request,Credit_Score,Profession,Loan_Sanction_Amount,Property_Price,Income_USD
-0.650795588,-0.214877628,-0.767473878,-0.955442809,0.834972667,-0.403617723,-0.826651904,-0.216513437
0.306838821,-0.214877628,0.078425756,-0.000879934,0.834972667,0.275521591,-0.063114732,-0.216513437
-1.174260622,-0.214877628,-1.014049373,0.865503591,0.834972667,-0.57166741,-0.938642329,-0.216513437
0.324876992,-0.351615536,-0.001256686,-0.905217678,-0.686548297,-0.990492329,-0.302369386,-0.351669882
-0.026486883,-0.389839449,-0.494431475,-0.000879934,0.834972667,-0.122395941,-0.432804562,-0.389646666
-0.336671807,2.100631902,0.027241647,-1.190017005,0.834972667,0.328652679,-0.242336699,2.084723038
-0.904135656,0.600769675,-1.0100824,-0.504700788,0.834972667,-0.598398493,-0.925211822,0.594557872
-0.980182436,-0.214877628,-0.946247762,1.789674554,-0.686548297,-0.513044747,-0.752174924,-0.216513437
3.050789268,0.597221173,1.692333139,-0.402680989,-1.44730878,1.76832232,1.463127185,0.591032312
-0.093536958,-0.214877628,-0.378714768,0.35583265,-1.44730878,0.115961745,-0.417419976,-0.216513437
1.294909846,-0.039700487,2.551466144,1.19824509,-1.44730878,-0.990492329,2.014383012,-0.041771458
-0.564319791,-1.303191138,-0.547942058,-1.582828903,0.834972667,-0.990492329,-0.553065667,-1.297093261
-0.290390247,-0.214877628,-0.439220639,0.858654709,0.834972667,-0.074659481,-0.286926113,-0.216513437
-0.927858312,-1.292183891,-0.855356621,1.803657688,-0.686548297,-0.434458522,-0.748711838,-1.28615718
-1.068045785,-0.014611199,-1.260170645,-0.70203419,0.834972667,-0.784468425,-1.190276525,-0.01684438
0.036982413,-0.214877628,-0.834156054,-1.351821833,0.834972667,-0.990492329,-0.855870026,-0.216513437
-0.821240637,-0.214877628,-1.114274765,-0.465605089,-0.306168056,-0.658324206,-1.065966651,-0.216513437
-0.274321504,-0.488267315,-0.81719776,-1.253797215,0.834972667,-0.401465709,-0.603641608,-0.487438166
0.331322393,-0.038925328,0.017951618,-0.374572037,-1.44730878,0.226969317,-0.05560947,-0.041001311
0.0755653,-0.186592967,-0.175783401,0.441158301,0.834972667,0.234799502,-0.02221202,-0.187714234
1.156244205,-0.214877628,2.1428666,0.192030232,-1.44730878,2.607626929,2.584721151,-0.216513437
-0.892721925,-0.214877628,-0.853730976,0.183611815,-0.306168056,-0.433052896,-0.675229406,-0.216513437
-0.256507132,-0.2448418,-0.772239411,-0.289389072,0.834972667,-0.362593951,-0.579458265,-0.24558647
-0.402244811,0.473488698,-0.305983727,-1.243381207,0.834972667,-0.990492329,-0.4764499,0.468099804
1.241198171,-0.727834265,2.737681773,1.645134615,-1.44730878,2.933767872,3.477506786,-0.725456244
0.189434051,0.212492929,0.617570471,-0.0917703,0.834972667,0.708379631,0.768016482,0.208791452
0.156401371,-0.214877628,0.253740059,-0.523249842,0.834972667,0.524487565,0.355645924,-0.216513437
0.101302144,-0.021957977,0.346094129,-1.175891187,0.834972667,-0.990492329,0.228540355,-0.024143658
1.325033144,1.926695013,3.026222749,-1.12837707,-1.44730878,2.921628657,2.01701864,1.911910703
-0.765693813,-1.22223017,-0.881551605,0.499373794,-1.44730878,-0.419008309,-0.938579643,-1.21665573
-1.172380714,-0.214877628,-1.064838338,0.232552781,0.834972667,-0.562021503,-1.051813199,-0.216513437
0.281683853,-0.75654957,-0.05943524,0.248533505,-0.306168056,0.431453328,-0.084026074,-0.753985896
2.023866798,0.040623129,0.662787074,0.496234724,0.834972667,1.145107209,1.057865019,0.038032842
1.723663294,0.179884608,1.720249811,-0.700464654,0.834972667,1.792459604,1.134918292,0.176393953
-0.474889852,-0.214877628,-0.414924071,-0.527102338,0.834972667,-0.053652228,-0.360983312,-0.216513437
-0.460835297,-0.72205503,-0.466881084,-0.890663804,0.834972667,-0.098575142,-0.531943137,-0.719714374
-0.369570208,-0.214877628,-0.442391753,-0.908784803,0.834972667,-0.14262199,-0.165880241,-0.216513437
2.14932832,3.511953836,0.223624352,-0.774946242,-1.44730878,0.392096001,-0.148283807,3.48692035
0.295872688,1.043281657,0.239314842,1.025738884,0.834972667,-0.990492329,0.270693331,1.03420888
0.940994666,-0.561304444,0.81833825,0.497376204,0.834972667,1.155731341,0.821115973,-0.560003088
0.171798718,0.520420221,0.196533078,-1.619784326,-1.44730878,-0.990492329,0.430359814,0.514727901
-0.414508977,-0.214877628,-0.756739319,-0.707598906,0.834972667,-0.25641861,-0.751860196,-0.216513437
-0.467683535,-1.231377036,-0.86070449,0.14380269,0.834972667,-0.43908237,-0.838535144,-1.225743459
-0.913758998,-1.428499768,-1.001830955,-1.299456426,-0.686548297,-0.990492329,-0.884035669,-1.421591734
0.583498708,-0.385662207,0.177390434,-1.08471545,-0.306168056,-0.990492329,0.261244367,-0.385496431
-0.287436105,-0.683650248,-0.512173305,-1.50991685,-1.44730878,-0.990492329,-0.669475034,-0.681557889
-0.824194779,-0.38747091,-0.535798078,1.876997795,-0.686548297,-0.039257797,-0.276714431,-0.38729344
-1.169829409,-0.214877628,-0.979705908,0.243967584,-1.44730878,-0.477899087,-0.868176614,-0.216513437
-0.894557074,-0.214877628,-0.822609432,0.60581683,0.834972667,-0.364405712,-0.767351997,-0.216513437
-1.119743272,1.093890875,-0.764758674,-0.654092018,-1.44730878,-0.990492329,-0.754942625,1.084490894
0.391121392,-0.089973803,1.902371366,1.703635479,0.834972667,2.369984982,2.349957203,-0.091719742
-0.366392268,-0.235014516,-0.900326111,1.296697763,-0.306168056,-0.399461097,-0.872428464,-0.235822723
-0.094476912,0.80964036,-0.124265925,0.470123362,0.834972667,-0.990492329,-0.070561738,0.802078145
-0.723574908,-0.05484191,-0.785953334,-0.000879934,0.834972667,-0.374451082,-0.848253443,-0.056814987
-0.538180109,-0.413180323,-0.82222374,0.243682214,-1.44730878,-0.322285294,-0.886307934,-0.412836635
-0.002808986,1.533534771,0.251695808,1.256175213,-1.44730878,0.738893104,0.556908881,1.52129236
1.097071843,-0.191493689,1.464201317,-0.096906962,-0.306168056,1.388106047,0.747606197,-0.192583271
0.347793974,-0.214877628,-0.081711188,-1.607656099,-1.44730878,-0.990492329,-0.382305357,-0.216513437
-1.191582638,-0.250009521,-1.028620596,-1.764609636,0.834972667,-0.990492329,-0.999252917,-0.250720781
2.54E-16,-0.214877628,-0.079799101,1.310680896,-0.686548297,0.411331107,-0.262668411,-0.216513437
0.041726944,1.526153542,0.302960263,0.974229587,0.834972667,0.789549439,0.661663163,1.513958853
-1.25737944,-0.848913977,-0.611438266,0.302325763,0.834972667,-0.114000754,-0.755094693,-0.845753139
-0.45689644,0.194879612,-0.072262156,1.041006182,0.834972667,0.330699197,-1.432815069,0.19129201
-0.468354931,-0.30746597,-0.861837428,0.254811647,0.834972667,-0.25641861,-0.82739614,-0.307805756
0.618635096,-0.186636031,-0.234954795,-0.621845201,0.834972667,0.023920745,0.08878818,-0.18775702
0.308136853,-0.422396093,-0.811823729,0.959533028,-0.306168056,-0.31200871,-0.697538001,-0.421992822
-0.702448315,-1.068197621,-0.718635991,0.274930236,0.834972667,-0.990492329,-0.511565816,-1.063619048
-0.962770901,-0.820534574,-0.77392042,-1.055465018,-0.306168056,-0.408793438,-0.903376183,-0.817557217
0.615680954,-0.115855474,0.45505017,-0.000879934,0.834972667,0.698544,0.914337517,-0.11743408
-0.16425733,-0.729419033,-0.297766209,0.302325763,0.834972667,0.121797325,-0.45879532,-0.727030766
2.188806401,2.18147229,1.123029,-0.777657257,-1.44730878,1.276091061,1.332297843,2.165040768
-0.073081761,-0.711909071,-0.279160665,0.800724586,0.834972667,0.063731325,0.041962492,-0.709634011
-1.385437025,-0.214877628,-1.278856873,-1.268208403,0.834972667,-0.814186934,-1.26101633,-0.216513437
-0.257939443,0.708809503,-0.964982096,0.52477173,-0.686548297,-0.990492329,-0.783886873,0.70189919
1.762738537,0.409185018,3.744656841,-0.753115432,0.834972667,-0.990492329,2.301644232,0.404211867
-1.006545917,-0.329980009,-0.674624232,-0.543653802,-0.306168056,-0.25641861,-0.611308341,-0.330174236
-0.117751971,-0.037762591,-0.36749206,-1.110113386,0.834972667,-0.082487998,-0.49518906,-0.039846091
1.054997697,-0.476071493,0.622376514,1.059555237,-0.686548297,0.843217592,-1.432815069,-0.475321194
0.554807722,-0.214877628,1.026384045,0.685435078,0.834972667,1.348460173,1.479412614,-0.216513437
0.882314661,1.642754562,1.423491487,0.742223722,0.834972667,1.896786594,1.65876352,1.629806013
-1.309703563,-0.351262409,-1.311960553,-1.242382412,0.834972667,-0.829247066,-1.286278956,-0.351319038
-0.935736025,0.242439875,-0.803924555,-0.000879934,-1.44730878,-0.347096411,-0.739657581,0.238544781
-0.3543519,0.826676615,-0.311190991,0.175764138,0.834972667,-0.990492329,-0.338973665,0.819004255
0.619082693,1.057544568,0.230989466,-1.35995488,0.834972667,-0.990492329,0.466681141,1.048379577
0.842612781,0.588401595,1.412964712,-0.451907325,0.834972667,-0.990492329,0.937120906,0.582269755
-0.60907952,-0.504080543,-0.794220308,0.175478768,0.834972667,-0.338106616,-0.698390208,-0.503149157
-0.169941816,-0.078518687,-0.885599936,0.927571581,-0.686548297,-0.25641861,-0.814620379,-0.080338687
-0.502103767,-0.243877158,-0.1957587,-0.102614363,-0.686548297,0.135842329,-0.289596219,-0.244628066
-0.433308063,-1.022265191,-0.456911157,-0.634116113,0.834972667,-0.990492329,-0.485269733,-1.017983585
-0.938913966,-0.387143621,-0.828625889,0.979366248,0.834972667,-0.369979222,-0.867150722,-0.386968267
0.106359994,-0.214877628,1.138638976,1.37089398,-0.306168056,1.615313585,1.752560263,-0.216513437
0.425228305,1.072496508,1.924729348,1.905677487,0.834972667,-0.25641861,2.522562323,1.063234849
0.948111463,0.135993427,2.407662791,1.308112565,0.834972667,2.869281692,3.325265477,0.132786542
-0.964113693,-0.050053155,-0.80608713,0.960246453,-1.44730878,-0.30634013,-0.917032793,-0.052057193
-0.203780171,-0.772138863,-0.345886727,-0.60029976,-1.44730878,0.006038728,-0.513257586,-0.769474399
2.567921308,2.037568476,0.16228093,-0.918487386,-1.44730878,0.34284571,0.092829708,2.022067335
-0.179788956,-0.214877628,-0.661673084,-0.861413372,-1.44730878,-0.266996146,-0.508255447,-0.216513437
-0.854676155,-1.04162692,-0.916547792,1.183405846,-0.686548297,-0.487365694,-1.009021473,-1.037220135
-0.674339205,-0.214877628,-0.432080865,0.335428691,-1.44730878,-0.002628745,-0.508888361,-0.216513437
0.425273065,-1.04447778,-0.278139636,-1.511058331,-0.306168056,-0.990492329,-0.236740123,-1.040052563
-0.60406643,0.889507494,-0.432180284,-1.633624775,0.834972667,-0.990492329,-0.47065662,0.881428914
3.766810659,0.648123229,0.779879443,0.347984974,0.834972667,1.120104074,0.937348305,0.64160527
-1.099422355,-0.716336085,-0.923572956,0.98963957,0.834972667,-0.422432099,-0.858781257,-0.714032403
0.16320485,-0.663659779,-0.27321105,-0.716445378,0.834972667,-0.990492329,0.011910104,-0.661696665
0.17139588,-0.214877628,-0.063302118,-1.113537827,0.834972667,0.250366677,0.039924112,-0.216513437
0.195700413,0.239261726,-0.366657041,0.783459697,0.834972667,0.127876418,-0.283859788,0.23538718
1.470547024,-0.212431574,1.12661045,-1.8469389,-1.44730878,-0.990492329,1.400176566,-0.213385786
-0.779614089,-1.249343481,-0.783419752,-0.495140891,0.834972667,-0.372260498,-0.672988592,-1.243593746
-0.065741166,0.863591372,-0.808465255,1.203381751,-0.306168056,-0.351302657,-0.754240324,0.855680347
0.089977933,-0.144631069,-0.242633019,-0.756111817,-0.686548297,0.01775638,-0.003434276,-0.146023632
-0.615972518,0.847519758,0.264226661,0.434737474,-1.44730878,0.642414854,0.516678532,0.839712641
-0.425967467,-0.519428675,-0.920444547,1.280574354,-0.306168056,-0.419340847,-0.87083375,-0.518398059
-0.47019008,0.500894847,-0.857630094,-1.93283529,-1.44730878,-0.990492329,-0.824344189,0.495328764
-0.32628755,-0.800785265,-0.780507904,-1.537027007,0.834972667,-0.990492329,-0.829906396,-0.797935594
-0.250375049,0.53050589,0.577949693,0.722818557,0.834972667,1.061276259,1.101729759,0.524748363
-0.634816364,-0.69449385,-0.666340717,-0.093910576,-1.44730878,-0.322421853,-0.615777647,-0.692331384
-0.813273405,0.290732231,-0.812187478,1.323379864,-0.306168056,-0.312368144,-0.653114814,0.286524913
1.827863943,0.040433646,3.938853677,-0.256286144,0.834972667,-0.990492329,2.933382805,0.037844584
-0.955967422,-1.526858732,-1.217011291,-0.019714358,0.834972667,-0.747151988,-1.122060162,-1.519314777
0.745126091,3.821707056,1.271795205,0.541465879,0.834972667,1.74688996,1.543866944,3.794670922
-0.736018112,1.141778426,-0.465354351,-1.550011345,-1.44730878,-0.990492329,-0.205279891,1.132068838
-1.265883788,-1.011059848,-1.295772799,-0.185086312,0.834972667,-0.827768052,-1.258675975,-1.006850688
-1.175961492,-1.041187664,-1.037679547,-1.809412736,0.834972667,-0.990492329,-0.906665584,-1.036783719
0.128023703,-0.792448008,-0.824521688,0.239687033,0.834972667,-0.366177026,-0.901859394,-0.78965224
-0.702134997,-0.426900624,-0.166492697,0.729952809,-0.686548297,0.325666088,0.067263054,-0.426468229
-0.871684852,1.425133202,-0.533437677,0.637920962,0.834972667,-0.036925442,-0.67483578,1.41359164
-4.367408523,0.257581298,-0.924022283,-0.086348269,0.834972667,-0.493828197,-1.432815069,0.253588311
1.806200234,0.489413892,1.294738729,-0.978272415,-1.44730878,1.424554548,1.400083293,0.483922038
2.380154244,0.909963058,4.115461779,1.332083651,-1.44730878,-0.990492329,3.723929061,0.901752226
-0.260401229,-0.650008381,0.829013562,1.087378818,-1.44730878,-0.990492329,1.214575418,-0.648133528
-0.177237651,0.239614854,-0.296393079,-0.000879934,0.834972667,-0.025405436,-1.432815069,0.235738025
0.173678626,-0.305752009,-0.126077242,0.640631978,0.834972667,0.280846166,-0.145567011,-0.306102877
0.023017378,-0.485597326,-0.027872808,-1.16832888,-1.44730878,0.280999614,0.276763188,-0.484785439
0.355403128,3.837261897,1.299624105,1.647417576,-1.44730878,1.601583814,1.589659391,3.810125196
-1.058691001,-1.24681991,-1.099201383,-0.484724883,0.834972667,-0.669948664,-0.975444286,-1.241086491
-1.206308589,0.034688863,-1.081702783,-1.622352657,-1.44730878,-0.990492329,-1.09861284,0.032136942
2.399132369,2.826903465,2.571144706,-0.271125388,-0.686548297,2.528159425,2.499515329,2.806299036
0.28392184,-0.214877628,-0.858693152,-0.000879934,-1.44730878,-0.437343371,-0.688566532,-0.216513437
-1.221347858,-0.214877628,-1.156939049,-1.563138368,0.834972667,-0.990492329,-1.036865039,-0.216513437
-0.723753947,-1.344317587,-1.148603039,-0.879962427,-1.44730878,-0.709611217,-1.009768086,-1.337953816
0.666304208,-0.671239103,1.671053408,-0.989259162,0.834972667,1.554179475,2.147306071,-0.669226987
-0.127017235,-0.793524617,-0.189182188,0.261089788,0.834972667,-0.990492329,-0.435779668,-0.790721888
1.346831132,-0.328257436,1.045879466,0.562440579,0.834972667,1.523654535,0.645110453,-0.328462799
0.014826347,-0.458578756,-0.421993796,-0.602297351,0.834972667,-0.126245464,-0.484186776,-0.457941553
2.054751011,2.464430874,0.952720254,1.954903823,0.834972667,1.128838888,0.538475479,2.44616994
-0.529899559,-0.214877628,-0.752365893,-0.000879934,0.834972667,-0.391488098,-0.650793265,-0.216513437
-0.352874829,-0.968357244,-0.115429612,-1.14963714,0.834972667,0.119882779,0.210262587,-0.964424169
0.70564801,3.056479487,1.455346774,-0.990686013,0.834972667,-0.990492329,0.86410073,3.03439078
-0.759964568,-1.419645739,-0.573916429,-0.285536576,-0.686548297,-0.248218047,-0.746711285,-1.412794948
-0.745999532,-0.214877628,-0.793418035,1.279860929,0.834972667,-0.293821466,-0.662228623,-0.216513437
0.044502048,-0.214877628,-0.818577474,-0.644817491,0.834972667,-0.402658678,-0.822246149,-0.216513437
-0.346339909,-0.445676678,-0.490744023,-1.552008935,0.834972667,-0.990492329,-0.353950359,-0.445122891
-0.327317024,-0.400898372,0.139440201,-0.709311126,-1.44730878,0.425661531,-0.072580556,-0.40063409
0.820590995,0.342090769,0.881942316,1.482473677,-0.686548297,1.067643066,0.421948522,0.337551402
1.326375936,1.947563995,0.806572197,-0.148130889,0.834972667,0.860121593,0.206665375,1.93264476
-1.004128891,-1.28626685,-0.832728909,0.971233201,0.834972667,-0.332665912,-0.637046625,-1.280278394
0.033222596,-0.214877628,-0.169608109,1.887841857,-1.44730878,0.240520204,-0.232372952,-0.216513437
-0.972304724,-0.826598034,-0.565588521,0.336855541,-1.44730878,-0.990492329,-0.647222316,-0.823581475
0.343541799,-0.908687288,-0.287097649,1.440524277,0.834972667,0.20649204,-0.346146258,-0.905139997
-0.135029227,-1.025159115,-0.730158813,-0.000879934,0.834972667,-0.326210081,-0.845301574,-1.020858799
-0.759696009,2.457859255,-0.134347423,1.433390025,0.834972667,0.273184857,0.011994406,2.439640808
0.545587218,-0.514407372,-0.004172416,-0.000879934,0.834972667,0.209206971,-0.210476464,-0.51340922
-0.696047674,-0.214877628,-0.911113502,0.384369657,0.834972667,-0.446393836,-0.995757624,-0.216513437
0.01764621,-1.561336046,0.609444608,-1.06488223,0.834972667,0.701855832,1.06191422,-1.553569185
-0.827775558,0.312023243,-1.131931018,-1.219838177,0.834972667,-0.673590116,-1.017025089,0.307678272
0.794630352,-0.336741111,-0.010933081,-0.821746933,0.834972667,0.203778985,-0.012944845,-0.336891625
-0.864791854,-0.757936242,-0.743868685,1.151159028,0.834972667,-0.291462007,-0.575975401,-0.755363603
1.45309073,0.055747327,0.253990042,1.491890889,-1.44730878,0.741160203,0.289892369,0.053059257
0.457410551,0.073825739,1.408307207,-0.806194264,-1.44730878,1.343230876,1.137200608,0.071020787
-0.833639082,1.128781607,-0.684864903,-1.726512732,0.834972667,-0.990492329,-0.452072014,1.119156047
-0.553935534,0.749143569,-0.723354768,1.506016707,0.834972667,-0.990492329,-0.699355359,0.741972483
1.553665842,0.036437275,0.034878854,-1.541307558,0.834972667,-0.990492329,-0.131924452,0.03387405
-0.360125906,0.225050492,-0.096449347,-1.370370887,0.834972667,-0.990492329,-0.222056433,0.221267827
-0.697390466,-0.693098565,-0.646776428,-1.063883435,0.834972667,-0.306714574,-0.412124077,-0.69094512
-1.056542534,-0.214877628,-1.118415595,0.280780323,0.834972667,-0.614963283,-1.126863218,-0.216513437
-0.178535684,0.327104377,-0.058055695,1.331798281,-0.686548297,0.254902959,0.235812921,0.322661902
0.124935281,-0.26258431,-0.854908476,-0.792639186,-1.44730878,-0.434071151,-0.824791206,-0.26321427
-0.453002344,-0.399098283,-0.641067005,-0.940318196,0.834972667,-0.990492329,-0.510206175,-0.398845639
-0.478560149,-0.610518377,0.655329968,-0.170817809,0.834972667,0.738695249,0.334139387,-0.608898839
-0.855795148,0.541625104,-0.913956482,1.557668689,-0.686548297,-0.449027457,-0.896099186,0.535795688
-4.367408523,0.753682551,-0.123081504,-1.035203743,-1.44730878,0.198680411,0.009356833,0.746482119
0.404370271,0.653730206,0.452562837,-1.308873638,0.834972667,-0.990492329,0.801049381,0.647175997
-0.209733215,-0.133313759,0.029625172,-1.67742908,0.834972667,-0.990492329,0.109291522,-0.134779492
0.151298762,-0.214877628,-0.879475451,-1.23439205,-1.44730878,-0.493539233,-0.870483032,-0.216513437
1.62170063,0.237702797,3.128005425,1.107925463,0.834972667,-0.990492329,4.034946602,0.23383833
-4.367408523,-0.21521353,-0.192308065,-0.114457221,-1.44730878,0.138825792,-0.147136867,-0.216149757
-1.109896132,0.197239539,-1.244930664,-0.450195105,0.834972667,-0.771291774,-1.121736788,0.193636679
0.343541799,-0.421285033,-0.280685541,-0.15212607,-1.44730878,-0.012794621,-0.246764935,-0.420888945
1.322123762,-0.130652383,0.828649307,1.66653737,-1.44730878,1.16528322,1.108388325,-0.132135322
-0.307667503,-1.17993237,-0.40523299,0.708550054,0.834972667,0.089758136,-0.128086006,-1.174631398
0.528802319,-0.613395075,0.927380544,1.275437693,-1.44730878,1.256745665,0.58572084,-0.611756938
-0.016236905,-0.695742716,0.338275975,0.765624067,0.834972667,0.711012418,0.421932851,-0.693572176
3.453850631,1.175558098,2.141465449,1.114774345,-0.686548297,2.381446611,1.838299027,1.165630115
-1.003636534,-0.924069872,-0.906003294,0.044779277,-0.306168056,-0.514837535,-0.807981159,-0.920423128
-1.193149228,-1.345893742,-1.178468595,-0.116026756,0.834972667,-0.990492329,-1.162881706,-1.33951978
0.825201247,1.492546128,-0.225236201,-1.133513732,-0.306168056,0.031723618,-0.423694319,1.480568721
-0.226249555,0.277675122,-0.866669127,-1.467539395,-1.44730878,-0.990492329,-0.798278748,0.273552222
-0.794787637,-0.648673387,-0.468222313,1.098365566,0.834972667,-0.990492329,-0.370166076,-0.646807164
-0.183862091,0.236703704,0.725588023,-1.018366909,0.834972667,0.795102726,0.28648635,0.232845697
-0.580612332,-0.778891353,-0.859282577,0.658752977,-0.686548297,-0.990492329,-0.810117352,-0.776183232
1.02482964,-0.214877628,1.647149789,-0.750832471,0.834972667,1.729256043,0.927811905,-0.216513437
-1.17296259,-0.733113954,-1.020083047,-0.884813718,0.834972667,-0.606427575,-0.993506651,-0.730701798
-0.560157136,0.533262008,-0.815252421,0.909878636,-1.44730878,-0.315396849,-0.631210544,0.527486662
0.435702082,-0.214877628,0.451106828,-1.502639914,0.834972667,-0.990492329,0.786721381,-0.216513437
0.202369613,-0.511720157,-0.114734185,1.077961606,0.834972667,-0.990492329,0.16156669,-0.510739379
-0.869402106,0.109147115,-0.79280481,1.573934783,0.834972667,-0.380375061,-0.728917174,0.106113799
-0.848006955,-0.699816603,-0.797372011,-1.134227157,0.834972667,-0.427621783,-0.757699303,-0.697619724
-0.518351549,-1.058577046,-0.41317757,-0.93874866,0.834972667,-0.052142149,-0.522527462,-1.054060673
-0.605991099,-0.623282649,-0.690252775,1.181693626,-0.686548297,-0.241793488,-0.606437951,-0.621580585
-0.412629068,-0.214877628,-0.469012939,-0.7896428,-0.306168056,-0.100418593,-0.411316074,-0.216513437
-0.624655906,1.388778282,-0.251317587,0.444154686,0.834972667,0.08780502,-0.382437538,1.377471766
-1.576963907,-0.214877628,-1.27340621,-0.539801306,-1.44730878,-0.795912124,-1.198230425,-0.216513437
-0.725454816,-0.808579912,-0.83534098,-0.103470473,0.834972667,-0.458105442,-0.850821305,-0.805679846
-0.62886332,-0.214877628,-0.496340355,-0.563487022,0.834972667,-0.124046332,-0.646275431,-0.216513437
1.325033144,0.713193454,2.537898057,-0.920056921,-0.686548297,2.499413722,3.257190049,0.706254797
0.717688377,-1.064873054,1.677542485,0.98878346,-0.686548297,1.951678781,1.282979516,-1.060315975
-0.942942341,-1.293424144,-1.160688279,0.374952445,0.834972667,-0.990492329,-1.066811509,-1.287389414
2.34604733,-0.214877628,2.646955712,1.098365566,0.834972667,2.593707017,2.158561369,-0.216513437
0.721895791,-0.214877628,1.112017452,0.318734542,-1.44730878,1.589007817,1.206937543,-0.216513437
0.915884458,-0.214877628,0.764549664,0.480396685,0.834972667,0.966143174,0.42697206,-0.216513437
0.250173004,-0.877844604,0.06349703,-0.501561717,0.834972667,-0.990492329,-0.231722961,-0.874496721
0.04750095,-0.365508094,0.655553788,1.840898481,0.834972667,0.871903251,-1.432815069,-0.36547262
-0.665432019,-0.813411731,-0.358860999,-0.289531757,0.834972667,-0.005178971,-0.045428916,-0.810480426
-0.123884054,0.135812557,0.498892123,0.300042802,0.834972667,0.98315663,0.230699785,0.132606841
-0.887305998,-0.07024172,-0.868072472,-1.282476907,0.834972667,-0.484384315,-0.965648062,-0.072115233
-0.042242308,-0.449767791,0.048884621,-0.841152097,0.834972667,0.251804202,-0.028038373,-0.449187553
1.482587391,0.963802102,1.105027904,0.925145935,-0.686548297,-0.990492329,0.414156958,0.955243184
-0.77768942,-0.078148334,-1.142427579,-1.15020788,0.834972667,-0.704653163,-1.165590396,-0.079970728
-0.757234224,-1.006736188,-0.988989522,0.044065852,0.834972667,-0.990492329,-0.905620887,-1.002554982
-0.825850889,-1.290022061,-1.071434093,-2.097493819,0.834972667,-0.990492329,-0.935954715,-1.284009327
-0.976512138,-0.676260406,-1.179673777,1.718189352,0.834972667,-0.714869285,-1.161209931,-0.674215825
0.818621566,-0.534165294,1.347744284,1.165284847,-1.44730878,1.646161056,1.483120607,-0.533039401
-1.387361694,-0.214877628,-1.139768245,1.468633228,0.834972667,-0.25641861,-1.132392028,-0.216513437
-0.472830904,-0.138860447,-0.786781601,-0.113458425,0.834972667,-0.419119016,-0.636327679,-0.140290319
-0.20731619,-0.842307907,-0.737671113,-0.908784803,0.834972667,-0.379690178,-0.807063239,-0.839189779
-0.801233038,-0.291179035,-0.332243696,-0.841437467,0.834972667,-0.990492329,-0.584408201,-0.291624121
0.346406422,-0.143692266,0.21361324,-0.162970132,-1.44730878,0.489793073,0.140083283,-0.145090899
-0.007508758,-0.63037104,-0.904775157,-0.878678261,0.834972667,-0.477186683,-1.0019508,-0.628623148
-0.022368988,0.410804237,0.651414477,-1.670722883,0.834972667,-0.990492329,0.929600405,0.405820618
-0.011447614,-0.214877628,0.194834177,0.765053327,0.834972667,0.473556234,0.32385875,-0.216513437
-0.883009064,-0.4823675,-0.927511572,-0.166251888,-1.44730878,-0.496845019,-0.848042579,-0.481576495
-0.19075509,0.596265145,-0.271875222,-0.289674442,0.834972667,-0.990492329,-0.119309729,0.590082464
-0.157722409,-0.210907096,-0.914854461,-1.683707222,-1.44730878,-0.990492329,-0.714962805,-0.211871165
1.885648754,1.011052301,-0.388322127,0.421325081,0.834972667,-0.03065162,-0.140429773,1.002187897
-0.632399339,-0.030665587,-1.12991276,-1.229398074,-1.44730878,-0.671845071,-1.126583616,-0.032794971
-0.117438653,0.005835752,0.784824234,0.746504273,0.834972667,-0.990492329,1.265584866,0.003470375
-1.045889719,-0.774783014,-1.235840993,0.41647379,0.834972667,-0.763432609,-1.194892387,-0.772101455
-0.756786627,-0.733113954,-0.689716182,-1.617215996,0.834972667,-0.990492329,-0.675286148,-0.730701798
-1.329979721,-1.183231099,-1.078782158,-1.990051989,-1.44730878,-0.990492329,-0.920335488,-1.1779088
0.126278073,-0.535758675,0.376121051,0.183041075,-1.44730878,0.861842245,0.025721376,-0.53462248
0.386600659,-0.214877628,0.211601228,-0.937749865,0.834972667,0.488053448,0.276445542,-0.216513437
-1.200221265,-0.215609722,-1.270144792,1.034728041,-0.686548297,-0.990492329,-1.230595175,-0.216543387
1.489748948,3.228822995,1.575826481,-0.000879934,-1.44730878,1.667588412,1.58916082,3.205620035
1.017936641,0.533529007,-0.168546402,-0.531525574,-1.44730878,-0.990492329,0.051808757,0.527751935
-1.169023734,-0.214877628,-1.030349711,-0.643247956,-1.44730878,-0.614670358,-1.048180105,-0.216513437
-0.76618617,-0.214877628,-1.082973963,-0.000879934,0.834972667,-0.990492329,-0.970188161,-0.487207122
-1.241400216,-0.214877628,-1.054207756,0.22770149,0.834972667,-0.578953023,-0.917277809,-0.216513437
0.307554977,1.191259358,0.563027718,-0.000879934,-1.44730878,0.664589432,0.832353438,1.181229861
-0.38756362,-1.329469001,0.250476953,-0.11074741,-0.306168056,-0.25641861,0.004199708,-1.32320123
-0.193172115,-1.604219521,-0.896399649,-1.179743682,0.834972667,-0.990492329,-0.879081193,-1.596175405
-0.181713624,-0.573595008,-0.422337796,-1.3826418,0.834972667,-0.990492329,-0.13812984,-0.57221419
-0.417821197,0.383044961,-0.072558219,1.493032369,-0.686548297,0.330424827,0.29648198,0.378240813
-0.764664339,-1.284303116,-1.132425919,-0.425367909,0.834972667,-0.674017933,-0.99743383,-1.278327356
